unlocode,country,location_code,name,name_ascii,subdivision,latitude,longitude
ISVPN,IS,VPN,Vopnafjördur,Vopnafjordur,,65.75,-14.833333333333334
ITAAS,IT,AAS,Marina di Davoli,Marina di Davoli,CZ,38.666666666666664,16.55
ITACL,IT,ACL,Aci Castello,Aci Castello,,37.55,15.133333333333333
ITACT,IT,ACT,Aci Trezza,Aci Trezza,CT,37.56666666666667,15.166666666666666
ITADA,IT,ADA,Andora,Andora,SV,43.95,8.15
ITAEL,IT,AEL,Castel Volturno,Castel Volturno,,41.333333333333336,13.933333333333334
ITAGP,IT,AGP,Agropoli,Agropoli,SA,40.35,14.983333333333333
ITAHO,IT,AHO,Alghero,Alghero,SS,40.55,8.316666666666666
ITALS,IT,ALS,Alassio,Alassio,SV,44.0,8.166666666666666
ITAMA,IT,AMA,Amalfi,Amalfi,SA,40.63333333333333,14.6
ITAMN,IT,AMN,Santa Maria Navarrese,Santa Maria Navarrese,OG,39.983333333333334,9.683333333333334
ITAMT,IT,AMT,Amantea,Amantea,CS,39.13333333333333,16.066666666666666
ITANZ,IT,ANZ,Anzio,Anzio,RM,41.45,12.616666666666667
ITAOA,IT,AOA,Paola,Paola,,39.35,16.033333333333335
ITAOI,IT,AOI,Ancona,Ancona,AN,43.63333333333333,13.5
ITAOL,IT,AOL,Acciaroli,Acciaroli,,40.18333333333333,15.016666666666667
ITAOR,IT,AOR,Caorle,Caorle,,45.6,12.883333333333333
ITATA,IT,ATA,Arma di Taggia,Arma di Taggia,,43.81666666666667,7.85
ITATI,IT,ATI,Castiglioncello,Castiglioncello,LI,43.4,10.4
ITATX,IT,ATX,Arbatax,Arbatax,NU,39.93333333333333,9.7
ITAUG,IT,AUG,Augusta,Augusta,,37.21666666666667,15.216666666666667
ITAVO,IT,AVO,Avola,Avola,SR,36.9,15.133333333333333
ITAZA,IT,AZA,Arenzano,Arenzano,GE,44.4,8.683333333333334
ITB8D,IT,B8D,Bardello,Bardello,VA,45.833333333333336,8.7
ITBAI,IT,BAI,Baia,Baia,NA,40.81666666666667,14.066666666666666
ITBCB,IT,BCB,Bagnara Calabra,Bagnara Calabra,RC,38.28333333333333,15.8
ITBCE,IT,BCE,Bisceglie,Bisceglie,BT,41.233333333333334,16.5
ITBDS,IT,BDS,Brindisi,Brindisi,BR,40.63333333333333,17.933333333333334
ITBGH,IT,BGH,Bordighera,Bordighera,IM,43.766666666666666,7.666666666666667
ITBLA,IT,BLA,Bellaria,Bellaria,RN,44.15,12.466666666666667
ITBLN,IT,BLN,Bagnoli,Bagnoli,NA,40.8,14.166666666666666
ITBLT,IT,BLT,Barletta,Barletta,BT,41.31666666666667,16.283333333333335
ITBMA,IT,BMA,Bovalino Marina,Bovalino Marina,RC,38.15,16.166666666666668
ITBMT,IT,BMT,Belvedere Marittimo,Belvedere Marittimo,CS,39.61666666666667,15.85
ITBNC,IT,BNC,Bianco,Bianco,RC,38.083333333333336,16.15
ITBOA,IT,BOA,Bosa,Bosa,OR,40.3,8.5
ITBRI,IT,BRI,Bari,Bari,BA,41.13333333333333,16.85
ITBVM,IT,BVM,Bova Marina,Bova Marina,RC,37.93333333333333,15.916666666666666
ITCAG,IT,CAG,Cagliari,Cagliari,CA,39.21666666666667,9.116666666666667
ITCAS,IT,CAS,Castellammare di Stabia,Castellammare di Stabia,NA,40.7,14.483333333333333
ITCCB,IT,CCB,Cape Carbonara,Cape Carbonara,,39.1,9.516666666666667
ITCCL,IT,CCL,Cattolica,Cattolica,RN,43.96666666666667,12.733333333333333
ITCCQ,IT,CCQ,Cetraro,Cetraro,CS,39.516666666666666,15.933333333333334
ITCEC,IT,CEC,Cecina,Cecina,LI,43.31666666666667,10.516666666666667
ITCEQ,IT,CEQ,Castiglione della Pescaia,Castiglione della Pescaia,,42.766666666666666,10.883333333333333
ITCEV,IT,CEV,Cervia,Cervia,RA,44.266666666666666,12.366666666666667
ITCFU,IT,CFU,Cefalù,Cefalu,,38.03333333333333,14.016666666666667
ITCGC,IT,CGC,Corigliano Calabro,Corigliano Calabro,CS,39.6,16.516666666666666
ITCHI,IT,CHI,Chioggia,Chioggia,,45.233333333333334,12.283333333333333
ITCHX,IT,CHX,Chiavari,Chiavari,GE,44.31666666666667,9.316666666666666
ITCLF,IT,CLF,Carloforte,Carloforte,,39.15,8.3
ITCLS,IT,CLS,Calasetta,Calasetta,,39.05,8.366666666666667
ITCML,IT,CML,Casamicciola Terme,Casamicciola Terme,NA,40.75,13.883333333333333
ITCNT,IT,CNT,Cesenatico,Cesenatico,,44.2,12.416666666666666
ITCOQ,IT,COQ,Capo d'Orlando,Capo d'Orlando,,38.166666666666664,14.75
ITCPA,IT,CPA,Capraia,Capraia,,43.05,9.833333333333334
ITCPM,IT,CPM,Cupra Marittima,Cupra Marittima,AP,43.016666666666666,13.85
ITCPN,IT,CPN,Copanello,Copanello,CZ,38.766666666666666,16.55
ITCRQ,IT,CRQ,Castro Marina,Castro Marina,,39.983333333333334,18.4
ITCRT,IT,CRT,Cariati,Cariati,,39.5,16.95
ITCRV,IT,CRV,Crotone,Crotone,,39.083333333333336,17.133333333333333
ITCTA,IT,CTA,Catania,Catania,CT,37.5,15.1
ITCTK,IT,CTK,Castelsardo,Castelsardo,SS,40.916666666666664,8.716666666666667
ITCTR,IT,CTR,Castellammare del Golfo,Castellammare del Golfo,TP,38.016666666666666,12.883333333333333
ITCVV,IT,CVV,Civitavecchia,Civitavecchia,RM,42.1,11.8
ITCVX,IT,CVX,Cavo,Cavo,,42.85,10.416666666666666
ITDIA,IT,DIA,Diamante,Diamante,,39.68333333333333,15.816666666666666
ITDNO,IT,DNO,Duino,Duino,,45.766666666666666,13.583333333333334
ITFAO,IT,FAO,Fano,Fano,,43.833333333333336,13.016666666666667
ITFAV,IT,FAV,Favignana,Favignana,,37.93333333333333,12.333333333333334
ITFCO,IT,FCO,Fiumicino,Fiumicino,RM,41.766666666666666,12.233333333333333
ITFCO,IT,FCO,Fiumicino Apt/Roma,Fiumicino Apt/Roma,RM,41.766666666666666,12.233333333333333
ITFCV,IT,FCV,Foce Varano,Foce Varano,,41.916666666666664,15.8
ITFGE,IT,FGE,Fregene,Fregene,,41.85,12.2
ITFME,IT,FME,Francavilla al Mare,Francavilla al Mare,,42.416666666666664,14.283333333333333
ITFNL,IT,FNL,Finale Ligure,Finale Ligure,SV,44.166666666666664,8.333333333333334
ITFOL,IT,FOL,Follonica,Follonica,GR,42.916666666666664,10.75
ITFOM,IT,FOM,Formia,Formia,,41.25,13.616666666666667
ITFOR,IT,FOR,Isolotto Formica,Isolotto Formica,,37.983333333333334,12.416666666666666
ITFRD,IT,FRD,Forio,Forio,,40.733333333333334,13.85
ITFSA,IT,FSA,Fusina,Fusina,VE,45.416666666666664,12.233333333333333
ITGAE,IT,GAE,Gaeta,Gaeta,,41.2,13.583333333333334
ITGAI,IT,GAI,Golfo Aranci,Golfo Aranci,SS,41.0,9.616666666666667
ITGAL,IT,GAL,Gallipoli,Gallipoli,,40.05,17.983333333333334
ITGEA,IT,GEA,Gela,Gela,,37.06666666666667,14.25
ITGIA,IT,GIA,Giardini Naxos,Giardini Naxos,ME,37.81666666666667,15.266666666666667
ITGIT,IT,GIT,Gioia Tauro,Gioia Tauro,,38.416666666666664,15.9
ITGLJ,IT,GLJ,Camogli,Camogli,GE,44.35,9.15
ITGMA,IT,GMA,Gabicce Mare,Gabicce Mare,,43.96666666666667,12.766666666666667
ITGOA,IT,GOA,Genova,Genova,GE,44.416666666666664,8.95
ITGOO,IT,GOO,Goro,Goro,,44.85,12.3
ITGRD,IT,GRD,Grado,Grado,,45.68333333333333,13.383333333333333
ITGSV,IT,GSV,Rosignano Solvay,Rosignano Solvay,LI,43.38333333333333,10.433333333333334
ITGUI,IT,GUI,Giulianova,Giulianova,TE,42.75,13.966666666666667
ITGVZ,IT,GVZ,Giovinazzo,Giovinazzo,,41.18333333333333,16.666666666666668
ITGZS,IT,GZS,Anguillara Sabazia,Anguillara Sabazia,RM,42.083333333333336,12.266666666666667
ITICA,IT,ICA,Torvaianica,Torvaianica,RM,41.63333333333333,12.466666666666667
ITIDF,IT,IDF,Isola delle Femmine,Isola delle Femmine,,38.2,13.25
ITIDG,IT,IDG,Isola del Giglio,Isola del Giglio,,42.36666666666667,10.9
ITIMP,IT,IMP,Imperia,Imperia,IM,43.88333333333333,8.05
ITIOA,IT,IOA,Civitanova Marche,Civitanova Marche,MC,43.3,13.733333333333333
ITIOI,IT,IOI,Maiori,Maiori,,40.65,14.633333333333333
ITISB,IT,ISB,Pier Isab,Pier Isab,SR,37.11666666666667,15.25
ITISH,IT,ISH,Ischia,Ischia,NA,40.733333333333334,13.95
ITISN,IT,ISN,Isola Asinara,Isola Asinara,,41.05,8.266666666666667
ITITI,IT,ITI,Sistiana,Sistiana,TS,45.75,13.633333333333333
ITJLO,IT,JLO,Iesolo,Iesolo,VE,45.53333333333333,12.65
ITLAD,IT,LAD,Ladispoli,Ladispoli,RM,41.93333333333333,12.083333333333334
ITLAE,IT,LAE,Lacco Ameno,Lacco Ameno,,40.75,13.9
ITLAW,IT,LAW,Lavagna,Lavagna,GE,44.3,9.333333333333334
ITLEA,IT,LEA,Scalea,Scalea,,39.81666666666667,15.783333333333333
ITLEC,IT,LEC,Leuca,Leuca,,39.8,18.35
ITLEN,IT,LEN,Levanto,Levanto,SP,44.166666666666664,9.633333333333333
ITLER,IT,LER,Lerici,Lerici,SP,44.06666666666667,9.916666666666666
ITLES,IT,LES,Lesina,Lesina,,41.86666666666667,15.35
ITLEV,IT,LEV,Levanzo,Levanzo,,37.983333333333334,12.333333333333334
ITLIC,IT,LIC,Licata,Licata,,37.1,13.933333333333334
ITLIP,IT,LIP,Lipari,Lipari,ME,38.45,14.95
ITLIV,IT,LIV,Livorno,Livorno,,43.55,10.316666666666666
ITLLT,IT,LLT,Savelletri,Savelletri,BR,40.86666666666667,17.416666666666668
ITLMP,IT,LMP,Lampedusa,Lampedusa,,35.5,12.6
ITLOA,IT,LOA,Loano,Loano,SV,44.13333333333333,8.25
ITLSD,IT,LSD,Lignano Sabbiadoro,Lignano Sabbiadoro,,45.7,13.15
ITM2R,IT,M2R,Marina di Ragusa,Marina di Ragusa,RG,36.78333333333333,14.55
ITMAH,IT,MAH,Marina di Ginosa,Marina di Ginosa,,40.416666666666664,16.883333333333333
ITMAJ,IT,MAJ,Marano Lagunare,Marano Lagunare,,45.766666666666666,13.166666666666666
ITMAM,IT,MAM,Marciana Marina,Marciana Marina,,42.8,10.2
ITMAZ,IT,MAZ,Mazara del Vallo,Mazara del Vallo,TP,37.65,12.583333333333334
ITMDA,IT,MDA,La Maddalena,La Maddalena,SS,41.21666666666667,9.4
ITMDW,IT,MDW,Margherita di Savoia,Margherita di Savoia,,41.36666666666667,16.15
ITMFR,IT,MFR,Manfredonia,Manfredonia,,41.63333333333333,15.916666666666666
ITMGE,IT,MGE,Marina Grande,Marina Grande,,40.55,14.25
ITMIM,IT,MIM,Mili Marina,Mili Marina,ME,38.11666666666667,15.516666666666667
ITMIS,IT,MIS,Misano Adriatico,Misano Adriatico,RN,43.96666666666667,12.7
ITMIT,IT,MIT,Marina di Camerota,Marina di Camerota,,40.0,15.366666666666667
ITMLB,IT,MLB,Marina della Lobra,Marina della Lobra,,40.6,14.333333333333334
ITMLS,IT,MLS,Montalto di Castro,Montalto di Castro,VT,42.35,11.616666666666667
ITMLU,IT,MLU,Massa Lubrense,Massa Lubrense,,40.6,14.333333333333334
ITMND,IT,MND,"Mondello, Palermo","Mondello, Palermo",,38.2,13.333333333333334
ITMNU,IT,MNU,Marinella di Selinunte,Marinella di Selinunte,,37.583333333333336,12.783333333333333
ITMPA,IT,MPA,Marina di Pisa,Marina di Pisa,,43.666666666666664,10.266666666666667
ITMPS,IT,MPS,Melito di Porto Salvo,Melito di Porto Salvo,RC,37.916666666666664,15.783333333333333
ITMRA,IT,MRA,Marsala,Marsala,TP,37.8,12.433333333333334
ITMRM,IT,MRM,Cirò Marina,Ciro Marina,KR,39.36666666666667,17.133333333333333
ITMRP,IT,MRP,Marina di Campo,Marina di Campo,LI,42.733333333333334,10.233333333333333
ITMSB,IT,MSB,Marina di Pisciotta,Marina di Pisciotta,,40.1,15.233333333333333
ITMSD,IT,MSD,Marina di Grosseto,Marina di Grosseto,,42.71666666666667,10.983333333333333
ITMTH,IT,MTH,Meta,Meta,NA,40.65,14.4
ITNAP,IT,NAP,Napoli,Napoli,NA,40.833333333333336,14.25
ITNCT,IT,NCT,San Cataldo,San Cataldo,LE,40.38333333333333,18.3
ITNGA,IT,NGA,Sperlonga,Sperlonga,,41.25,13.433333333333334
ITNLI,IT,NLI,Noli,Noli,SV,44.2,8.433333333333334
ITNNE,IT,NNE,Cala Gonone,Cala Gonone,,40.3,9.633333333333333
ITNSR,IT,NSR,Nova Siri,Nova Siri,MT,40.15,16.533333333333335
ITNTA,IT,NTA,Sant'Antioco,Sant'Antioco,,39.06666666666667,8.45
ITNTE,IT,NTE,Sestri Levante,Sestri Levante,GE,44.266666666666666,9.4
ITNTT,IT,NTT,Nettuno,Nettuno,,41.46666666666667,12.683333333333334
ITNUM,IT,NUM,Numana,Numana,,43.516666666666666,13.616666666666667
ITOBT,IT,OBT,Orbetello,Orbetello,,42.45,11.216666666666667
ITODB,IT,ODB,Mola di Bari,Mola di Bari,,41.06666666666667,17.083333333333332
ITODG,IT,ODG,Mondragone,Mondragone,,41.11666666666667,13.883333333333333
ITOGN,IT,OGN,Ognina,Ognina,,36.983333333333334,15.25
ITOLB,IT,OLB,Olbia,Olbia,SS,40.916666666666664,9.516666666666667
ITORL,IT,ORL,Porticello,Porticello,,38.083333333333336,13.533333333333333
ITOZI,IT,OZI,Pozzillo,Pozzillo,CT,37.65,15.183333333333334
ITPCN,IT,PCN,Porto Conte Torre Nuova,Porto Conte Torre Nuova,CA,40.6,8.2
ITPED,IT,PED,Pedaso,Pedaso,,43.1,13.833333333333334
ITPES,IT,PES,Pesaro,Pesaro,PU,43.9,12.916666666666666
ITPFX,IT,PFX,Porto Foxi (Sarroch),Porto Foxi (Sarroch),,39.05,9.0
ITPFX,IT,PFX,Sarroch (Porto Foxi),Sarroch (Porto Foxi),,39.05,9.0
ITPGL,IT,PGL,Portigliola,Portigliola,RC,38.233333333333334,16.216666666666665
ITPIA,IT,PIA,Pianosa,Pianosa,,42.56666666666667,10.066666666666666
ITPIM,IT,PIM,Praia a Mare,Praia a Mare,CS,39.9,15.783333333333333
ITPIZ,IT,PIZ,Pizzo,Pizzo,,38.733333333333334,16.166666666666668
ITPLN,IT,PLN,Palinuro,Palinuro,,40.03333333333333,15.283333333333333
ITPMA,IT,PMA,Marghera,Marghera,VE,45.45,12.216666666666667
ITPMM,IT,PMM,Palmi,Palmi,,38.35,15.85
ITPMO,IT,PMO,Palermo,Palermo,PA,38.11666666666667,13.366666666666667
ITPNZ,IT,PNZ,Ponza,Ponza,LT,40.9,12.966666666666667
ITPOM,IT,POM,Pomezia,Pomezia,RM,41.666666666666664,12.5
ITPOQ,IT,POQ,Porto Viro,Porto Viro,RO,45.05,12.25
ITPPF,IT,PPF,Porto Palo,Porto Palo,CT,37.56666666666667,12.9
ITPPL,IT,PPL,Portopalo,Portopalo,SR,36.68333333333333,15.133333333333333
ITPPT,IT,PPT,Porto Tolle,Porto Tolle,,44.93333333333333,12.366666666666667
ITPRF,IT,PRF,Porto Recanati,Porto Recanati,,43.43333333333333,13.666666666666666
ITPRH,IT,PRH,Sapri,Sapri,,40.06666666666667,15.633333333333333
ITPRJ,IT,PRJ,Capri,Capri,NA,40.55,14.233333333333333
ITPRL,IT,PRL,Priolo Gargallo,Priolo Gargallo,SR,37.15,15.183333333333334
ITPRR,IT,PRR,Piano di Sorrento,Piano di Sorrento,NA,40.63333333333333,14.383333333333333
ITPRW,IT,PRW,Portovenere,Portovenere,SP,44.05,9.85
ITPSR,IT,PSR,Pescara,Pescara,PE,42.46666666666667,14.233333333333333
ITPTC,IT,PTC,Portici,Portici,NA,40.81666666666667,14.333333333333334
ITPTH,IT,PTH,Porto Ercole,Porto Ercole,,42.38333333333333,11.2
ITPTI,IT,PTI,Patti,Patti,ME,38.13333333333333,14.966666666666667
ITPUC,IT,PUC,Punta Cugno,Punta Cugno,SR,37.21666666666667,15.2
ITPVE,IT,PVE,Portoscuso (Porto Vesme),Portoscuso (Porto Vesme),,39.2,8.383333333333333
ITPVT,IT,PVT,Porto Levante,Porto Levante,,45.05,12.366666666666667
ITPZL,IT,PZL,Pozzallo,Pozzallo,RG,36.71666666666667,14.85
ITQMM,IT,QMM,Marina di Massa,Marina di Massa,,44.0,10.1
ITQOS,IT,QOS,Oristano,Oristano,OR,39.9,8.6
ITRCE,IT,RCE,Riccione,Riccione,RN,43.983333333333334,12.65
ITREC,IT,REC,Recco,Recco,GE,44.36666666666667,9.15
ITREG,IT,REG,Reggio di Calabria,Reggio di Calabria,RC,38.1,15.65
ITRIN,IT,RIN,Rinella,Rinella,,38.53333333333333,14.833333333333334
ITRMG,IT,RMG,Rio Maggiore,Rio Maggiore,SP,44.1,9.733333333333333
ITRMI,IT,RMI,Rimini,Rimini,RN,44.06666666666667,12.583333333333334
ITRNS,IT,RNS,Spotorno,Spotorno,,44.233333333333334,8.416666666666666
ITROC,IT,ROC,Roccella Ionica,Roccella Ionica,,38.31666666666667,16.4
ITRPO,IT,RPO,Rapallo,Rapallo,GE,44.35,9.233333333333333
ITRPT,IT,RPT,Riposto,Riposto,CT,37.733333333333334,15.2
ITRRV,IT,RRV,Sferracavallo,Sferracavallo,,38.2,13.233333333333333
ITRSM,IT,RSM,Monterosso al Mare,Monterosso al Mare,SP,44.15,9.65
ITRTS,IT,RTS,Riva Trigoso,Riva Trigoso,,44.266666666666666,9.416666666666666
ITRTT,IT,RTT,Marotta,Marotta,,43.766666666666666,13.133333333333333
ITSCK,IT,SCK,Sciacca,Sciacca,,37.516666666666666,13.05
ITSCO,IT,SCO,Scoglitti,Scoglitti,RG,36.88333333333333,14.433333333333334
ITSDB,IT,SDB,San Benedetto del Tronto,San Benedetto del Tronto,AP,42.95,13.883333333333333
ITSEG,IT,SEG,Senigallia,Senigallia,AN,43.71666666666667,13.216666666666667
ITSFE,IT,SFE,San Felice Circeo,San Felice Circeo,,41.233333333333334,13.083333333333334
ITSFM,IT,SFM,Santa Foca di Melendugno,Santa Foca di Melendugno,,40.266666666666666,18.333333333333332
ITSID,IT,SID,Siderno Marina,Siderno Marina,RC,38.266666666666666,16.3
ITSIG,IT,SIG,Porto San Giorgio,Porto San Giorgio,,43.18333333333333,13.8
ITSLA,IT,SLA,Santa Marina Salina,Santa Marina Salina,,38.56666666666667,14.866666666666667
ITSLC,IT,SLC,"Saline, Reggio Calabria","Saline, Reggio Calabria",,37.95,15.7
ITSLL,IT,SLL,Scilla,Scilla,,38.25,15.716666666666667
ITSLV,IT,SLV,Silvi Marina,Silvi Marina,TE,42.56666666666667,14.083333333333334
ITSMA,IT,SMA,Santa Marinella,Santa Marinella,,42.03333333333333,11.85
ITSMK,IT,SMK,Santa Maria di Castellabate,Santa Maria di Castellabate,,40.28333333333333,14.95
ITSNR,IT,SNR,Terrasini,Terrasini,,38.15,13.083333333333334
ITSOO,IT,SOO,Soverato,Soverato,,38.68333333333333,16.55
ITSPA,IT,SPA,Santa Panagia,Santa Panagia,,37.1,15.25
ITSPE,IT,SPE,La Spezia,La Spezia,SP,44.11666666666667,9.833333333333334
ITSRH,IT,SRH,Scario,Scario,,40.05,15.483333333333333
ITSSF,IT,SSF,Santo Stefano al Mare,Santo Stefano al Mare,IM,43.833333333333336,7.883333333333333
ITSTE,IT,STE,Santa Teresa di Gallura,Santa Teresa di Gallura,SS,41.233333333333334,9.183333333333334
ITSVN,IT,SVN,Savona,Savona,SV,44.28333333333333,8.5
ITTAA,IT,TAA,Cetara,Cetara,,40.65,14.7
ITTAO,IT,TAO,Taormina,Taormina,,37.85,15.283333333333333
ITTAR,IT,TAR,Taranto,Taranto,,40.483333333333334,17.233333333333334
ITTCC,IT,TCC,Trebisacce,Trebisacce,,39.86666666666667,16.533333333333335
ITTCS,IT,TCS,Torre Cesarea,Torre Cesarea,LE,40.03333333333333,18.45
ITTEA,IT,TEA,Maratea,Maratea,,39.983333333333334,15.716666666666667
ITTEF,IT,TEF,Santo Stefano di Camastra,Santo Stefano di Camastra,ME,38.016666666666666,14.35
ITTGV,IT,TGV,Torre Gaveta,Torre Gaveta,,40.81666666666667,14.05
ITTLY,IT,TLY,Porto San Vitale,Porto San Vitale,RA,44.43333333333333,12.233333333333333
ITTMT,IT,TMT,Isole Tremiti,Isole Tremiti,FG,42.11666666666667,15.483333333333333
ITTPS,IT,TPS,Trapani,Trapani,TP,38.016666666666666,12.483333333333333
ITTRH,IT,TRH,Torre Faro,Torre Faro,,38.25,15.633333333333333
ITTRI,IT,TRI,Termini Imerese,Termini Imerese,PA,37.983333333333334,13.7
ITTRU,IT,TRU,Torre San Giovanni d'Ugento,Torre San Giovanni d'Ugento,LE,39.916666666666664,18.15
ITTTN,IT,TTN,Stintino,Stintino,,40.93333333333333,8.216666666666667
ITTVC,IT,TVC,Torviscosa,Torviscosa,UD,45.81666666666667,13.266666666666667
ITUGG,IT,UGG,Muggia,Muggia,,45.6,13.766666666666667
ITULE,IT,ULE,Zaule,Zaule,TS,45.6,13.8
ITURI,IT,URI,Scauri,Scauri,,41.25,13.7
ITVCE,IT,VCE,Venezia,Venezia,VE,45.43333333333333,12.333333333333334
ITVDL,IT,VDL,Vado Ligure,Vado Ligure,SV,44.266666666666666,8.45
ITVEN,IT,VEN,Ventimiglia,Ventimiglia,IM,43.78333333333333,7.6
ITVSG,IT,VSG,"Villa San Giovanni, Calabria","Villa San Giovanni, Calabria",,38.21666666666667,15.633333333333333
ITVT3,IT,VT3,Villafranca Tirrena,Villafranca Tirrena,ME,38.233333333333334,15.433333333333334
ITVTI,IT,VTI,Voltri,Voltri,GE,44.43333333333333,8.75
ITVZN,IT,VZN,Vernazza,Vernazza,SP,44.13333333333333,9.683333333333334
ITZQQ,IT,ZQQ,Polignano a Mare,Polignano a Mare,BA,41.0,17.216666666666665
JESAB,JE,SAB,Saint Aubin,Saint Aubin,,49.18333333333333,-2.1666666666666665
JESCJ,JE,SCJ,Saint Clement,Saint Clement,,49.166666666666664,-2.066666666666667
JESTH,JE,STH,Saint Hélier,Saint Helier,,49.18333333333333,-2.1
JMORC,JM,ORC,Oracabessa,Oracabessa,,18.4,-76.95
JMPHE,JM,PHE,Port Henderson,Port Henderson,14,17.95,-76.88333333333334
JMSAW,JM,SAW,Saint Ann's Bay,Saint Ann's Bay,06,18.433333333333334,-77.2
JMSLM,JM,SLM,Savanna-la-Mar,Savanna-la-Mar,,18.216666666666665,-78.13333333333334
JOAQJ,JO,AQJ,Al 'Aqabah,Al 'Aqabah,AQ,29.533333333333335,35.0
JODAH,JO,DAH,Abu Alandah,Abu Alandah,AM,31.9,35.96666666666667
JPAFG,JP,AFG,Akitafunagawa,Akitafunagawa,05,39.88333333333333,139.95
JPAIG,JP,AIG,Aki-gun/Hiroshima,Aki-gun/Hiroshima,34,34.333333333333336,132.53333333333333
JPAIO,JP,AIO,Aioi,Aioi,28,34.78333333333333,134.46666666666667
JPAMX,JP,AMX,AmagasakiNishinomiyaAshiya,AmagasakiNishinomiyaAshiya,28,34.71666666666667,135.41666666666666
JPAOM,JP,AOM,Omi,Omi,15,37.016666666666666,137.8
JPAPP,JP,APP,Koshi,Koshi,43,32.88333333333333,130.78333333333333
JPARI,JP,ARI,"Ariake, Tokyo","Ariake, Tokyo",13,35.63333333333333,139.78333333333333
JPASI,JP,ASI,Asahimachi,Asahimachi,14,35.53333333333333,139.7
JPASU,JP,ASU,Kasuya,Kasuya,40,33.61666666666667,130.48333333333332
JPATA,JP,ATA,Ataka,Ataka,17,36.416666666666664,136.41666666666666
JPAUI,JP,AUI,Asakuchi,Asakuchi,33,34.516666666666666,133.58333333333334
JPAXZ,JP,AXZ,Zushi,Zushi,14,35.28333333333333,139.58333333333334
JPBIZ,JP,BIZ,Bizen,Bizen,33,34.733333333333334,134.18333333333334
JPBKW,JP,BKW,Shibukawa,Shibukawa,10,36.483333333333334,139.0
JPCHG,JP,CHG,Chigasaki,Chigasaki,14,35.31666666666667,139.4
JPCHW,JP,CHW,Chimu Wan,Chimu Wan,,26.383333333333333,127.91666666666667
JPCYU,JP,CYU,Chiryu,Chiryu,23,35.0,137.05
JPFKM,JP,FKM,"Fukushima, Nagasaki","Fukushima, Nagasaki",42,33.35,129.8
JPFKU,JP,FKU,"Fukushima, Hokkaido","Fukushima, Hokkaido",01,41.46666666666667,140.25
JPFMS,JP,FMS,"Fukushima, Miyazaki","Fukushima, Miyazaki",45,31.466666666666665,131.21666666666667
JPFST,JP,FST,"Furusato, Kagoshima","Furusato, Kagoshima",46,27.366666666666667,128.63333333333333
JPFTS,JP,FTS,"Futtsu, Chiba","Futtsu, Chiba",12,35.583333333333336,140.38333333333333
JPFTX,JP,FTX,Fushikitoyama,Fushikitoyama,16,36.8,137.11666666666667
JPGKA,JP,GKA,Gushikawa,Gushikawa,47,26.35,127.86666666666666
JPGOO,JP,GOO,Gobo Wakayama,Gobo Wakayama,30,33.88333333333333,135.15
JPGTK,JP,GTK,Kitanagoya,Kitanagoya,23,35.233333333333334,136.85
JPGTO,JP,GTO,Goto,Goto,42,32.68333333333333,128.83333333333334
JPHBK,JP,HBK,Hibikishinko,Hibikishinko,40,33.983333333333334,130.75
JPHGN,JP,HGN,Higashisonogi-Gun Cho,Higashisonogi-Gun Cho,42,32.03333333333333,129.91666666666666
JPHIU,JP,HIU,Hiratsuka,Hiratsuka,14,35.31666666666667,139.35
JPHKT,JP,HKT,Hakata/Fukuoka,Hakata/Fukuoka,40,33.6,130.41666666666666
JPHMR,JP,HMR,Hamura,Hamura,13,35.766666666666666,139.3
JPHOF,JP,HOF,Hofu,Hofu,35,34.03333333333333,131.56666666666666
JPHSG,JP,HSG,Saga,Saga,,33.083333333333336,133.1
JPHTO,JP,HTO,Hatoma,Hatoma,47,24.466666666666665,123.76666666666667
JPICO,JP,ICO,Ichikikushikino,Ichikikushikino,46,31.716666666666665,130.26666666666668
JPICW,JP,ICW,Ishikariwan Shinko,Ishikariwan Shinko,,43.35,141.5
JPIKK,JP,IKK,Ikitsuki,Ikitsuki,42,33.38333333333333,129.43333333333334
JPIKW,JP,IKW,Ishikawa,Ishikawa,47,26.416666666666668,127.81666666666666
JPISG,JP,ISG,Ishigaki,Ishigaki,47,24.333333333333332,124.15
JPIZW,JP,IZW,Inazawa,Inazawa,23,35.25,136.78333333333333
JPJTS,JP,JTS,Joetsu,Joetsu,15,37.15,138.23333333333332
JPKAU,JP,KAU,Kasumigaura,Kasumigaura,08,36.03333333333333,140.21666666666667
JPKKJ,JP,KKJ,Kitakyushu,Kitakyushu,40,33.833333333333336,130.83333333333334
JPKKX,JP,KKX,Kikaishima,Kikaishima,46,28.316666666666666,129.98333333333332
JPKNM,JP,KNM,Kanmon,Kanmon,40,33.9,130.91666666666666
JPKOH,JP,KOH,Kohama,Kohama,47,24.333333333333332,123.98333333333333
JPKOK,JP,KOK,Kokura,Kokura,40,33.8,130.88333333333333
JPKSF,JP,KSF,Kitsuki,Kitsuki,44,33.416666666666664,131.61666666666667
JPKTN,JP,KTN,Kitakami,Kitakami,03,39.28333333333333,141.11666666666667
JPMJR,JP,MJR,Mitajiri,Mitajiri,35,34.03333333333333,131.58333333333334
JPMMD,JP,MMD,Minamidaito,Minamidaito,47,25.833333333333332,131.23333333333332
JPMMY,JP,MMY,Miyakojima,Miyakojima,47,24.783333333333335,125.3
